Date,Author,Content
2024-05-02 00:29:55,Alice,true true
2024-05-02 01:15:05,Bob,😂
2024-05-02 04:46:18,Bob,"perfect, saturday it is"
2024-05-02 05:30:59,Alice,okay i gotta go
2024-05-02 05:35:04,Bob,maybe
2024-05-02 13:23:36,Bob,okay fr tho i gotta go now
2024-05-02 15:12:50,Alice,agreed
2024-05-02 15:24:07,Bob,you're so dramatic
2024-05-02 15:47:49,Alice,i'm overthinking again
2024-05-02 16:23:58,Bob,definitely
2024-05-02 17:20:49,Alice,for sure
2024-05-02 17:41:04,Bob,same honestly
2024-05-02 20:05:01,Alice,hey what's up
2024-05-02 20:15:13,Bob,okay i gotta go
2024-05-02 21:19:27,Alice,be right back
2024-05-02 22:30:27,Bob,nothing nvm
2024-05-02 23:19:58,Bob,maybe
2024-05-02 23:25:38,Bob,aww thanks
2024-05-03 00:57:29,Bob,lol bye
2024-05-03 01:32:54,Alice,nice
2024-05-03 02:05:45,Alice,idk you pick
2024-05-03 02:35:48,Alice,it happens
2024-05-03 05:29:32,Bob,lol bye
2024-05-03 07:04:16,Alice,okay bye
2024-05-03 10:36:34,Alice,"perfect, saturday it is"
2024-05-03 10:55:58,Bob,definitely
2024-05-03 11:31:38,Bob,how about that new one on netflix
2024-05-03 12:31:19,Alice,kinda tired tbh
2024-05-03 13:42:51,Alice,yesss
2024-05-03 15:32:17,Alice,like what
2024-05-03 15:40:38,Bob,how about this weekend?
2024-05-03 17:25:12,Alice,lol
2024-05-03 17:35:05,Alice,we should hang out more
2024-05-03 18:05:05,Bob,agreed
2024-05-03 18:09:27,Alice,yeah finally
2024-05-03 18:11:57,Bob,maybe 8?
2024-05-03 18:50:49,Alice,same here
2024-05-03 18:53:54,Bob,oh btw
2024-05-03 19:03:45,Alice,just background noise
2024-05-03 20:38:07,Bob,it was so annoying
2024-05-03 23:43:37,Alice,BYE
2024-05-04 00:02:37,Bob,so are you
2024-05-04 00:54:39,Alice,how about this weekend?
2024-05-04 01:36:44,Bob,all good
2024-05-04 01:42:57,Bob,aww thanks
2024-05-04 01:43:56,Alice,okay!
2024-05-04 04:41:44,Alice,bye!
2024-05-04 05:20:46,Bob,huh
2024-05-04 06:28:41,Alice,how about chipotle?
2024-05-04 10:24:17,Bob,let's do it
2024-05-04 10:49:29,Bob,me neither
2024-05-04 11:43:36,Alice,okay okay
2024-05-04 11:45:12,Bob,miss you too
2024-05-04 13:48:45,Bob,nice
2024-05-04 15:02:58,Alice,like what
2024-05-04 15:13:16,Alice,lmaoo
2024-05-04 15:51:13,Alice,hmm maybe
2024-05-04 18:17:26,Bob,definitely
2024-05-04 18:31:14,Alice,ofc
2024-05-04 19:45:00,Bob,how'd you sleep?
2024-05-04 19:59:09,Bob,bet
2024-05-04 20:50:46,Alice,miss you
2024-05-04 22:44:04,Bob,that was fun
2024-05-04 22:51:03,Alice,i'm overthinking again
2024-05-04 22:54:16,Bob,we should hang out more
2024-05-05 00:40:48,Alice,so are you
2024-05-05 00:55:39,Bob,okayy
2024-05-05 02:17:56,Alice,which one?
2024-05-05 04:00:59,Bob,BYE
2024-05-05 04:43:35,Alice,which one?
2024-05-05 04:48:48,Alice,you're so dramatic
2024-05-05 05:29:24,Bob,this is gonna be fun
2024-05-05 06:45:12,Bob,facts
2024-05-05 06:56:10,Alice,oh yeah i heard about that
2024-05-05 07:42:55,Alice,okay bye
2024-05-05 07:44:45,Bob,nothing nvm
2024-05-05 08:05:18,Alice,yesss
2024-05-05 08:51:47,Bob,sorry
2024-05-05 09:08:38,Bob,not bad
2024-05-05 09:29:31,Alice,good luck
2024-05-05 11:04:02,Bob,sorry
2024-05-05 11:04:29,Bob,definitely
2024-05-05 11:20:44,Alice,what??
2024-05-05 12:22:40,Bob,bruh
2024-05-05 14:00:50,Alice,thanks i'll need it
2024-05-05 14:53:21,Bob,lmao
2024-05-05 14:58:41,Alice,hey what's up
2024-05-05 15:35:41,Bob,aww thanks
2024-05-05 15:39:54,Bob,miss you too
2024-05-05 17:17:39,Bob,i'm overthinking again
2024-05-05 17:27:58,Alice,bruh
2024-05-05 18:20:19,Bob,i'm so tired tho
2024-05-05 18:48:34,Alice,huh
2024-05-05 19:33:18,Bob,okay fr tho i gotta go now
2024-05-05 20:49:14,Bob,nice
2024-05-05 21:20:21,Bob,calling you now
2024-05-05 21:38:28,Bob,me neither
2024-05-05 22:24:21,Bob,good luck
2024-05-05 23:49:51,Alice,okay heading out now
2024-05-06 01:16:21,Alice,yeah seriously
2024-05-06 01:29:45,Bob,huh
2024-05-06 02:21:10,Alice,nevermind lol
2024-05-06 02:41:21,Bob,omg you won't believe what happened
2024-05-06 05:26:52,Alice,thanks i'll need it
2024-05-06 06:20:44,Alice,yeah let's call
2024-05-06 07:04:17,Bob,maybe 8?
2024-05-06 07:41:19,Alice,aww thanks
2024-05-06 07:45:47,Alice,i'm so tired tho
2024-05-06 08:33:11,Bob,maybe
2024-05-06 08:35:19,Alice,aww thanks
2024-05-06 08:41:05,Alice,definitely
2024-05-06 10:27:37,Bob,lmao
2024-05-06 10:57:03,Alice,appreciate it
2024-05-06 11:15:15,Bob,thanks for understanding
2024-05-06 11:42:01,Bob,morning
2024-05-06 14:22:09,Alice,thanks!
2024-05-06 15:07:02,Alice,like what
2024-05-06 18:27:51,Bob,byeee
2024-05-06 18:38:02,Alice,we could go for a walk
2024-05-06 18:38:17,Bob,excited
2024-05-06 19:22:35,Alice,thanks!
2024-05-06 20:17:49,Alice,sorry
2024-05-06 20:32:03,Bob,maybe
2024-05-06 21:27:07,Alice,anything good?
2024-05-06 21:57:38,Bob,thanks bestie
2024-05-06 22:04:05,Alice,bye!
2024-05-06 23:40:31,Bob,wanna watch a movie tonight?
2024-05-07 00:24:49,Alice,aww thanks
2024-05-07 00:54:42,Alice,miss you too
2024-05-07 01:29:03,Bob,go back to sleep then
2024-05-07 01:58:16,Alice,just background noise
2024-05-07 02:28:51,Bob,lmaoo
2024-05-07 03:29:06,Alice,nothing nvm
2024-05-07 03:29:08,Bob,same
2024-05-07 03:42:09,Alice,okay fr tho i gotta go now
2024-05-07 04:45:02,Bob,yeah seriously
2024-05-07 05:05:34,Alice,fair enough
2024-05-07 05:31:05,Bob,what's up
2024-05-07 05:36:00,Bob,i wish
2024-05-07 05:36:40,Alice,idk you pick
2024-05-07 05:45:47,Alice,not bad
2024-05-07 06:10:21,Alice,miss you too
2024-05-07 06:19:29,Bob,i'm overthinking again
2024-05-07 06:54:47,Alice,yeah let's call
2024-05-07 07:16:51,Bob,sorry
2024-05-07 08:10:50,Alice,you're good
2024-05-07 11:25:32,Bob,i'm so bored
2024-05-07 11:28:39,Alice,oh btw
2024-05-07 11:37:43,Alice,you're a real one
2024-05-07 11:58:15,Bob,okay!
2024-05-07 12:08:42,Alice,definitely
2024-05-07 15:36:30,Alice,you too
2024-05-07 15:53:23,Bob,excited
2024-05-07 16:27:18,Bob,i'm so bored
2024-05-07 17:18:21,Alice,okay heading out now
2024-05-07 17:38:38,Alice,see you then
2024-05-07 19:22:09,Bob,excited
2024-05-07 19:42:07,Bob,but you love me anyway
2024-05-07 21:38:26,Alice,one sec
2024-05-07 21:40:24,Bob,we could go for a walk
2024-05-08 02:23:42,Alice,you're good
2024-05-08 03:02:54,Bob,"not much, you?"
2024-05-08 03:12:46,Alice,yeah finally
2024-05-08 03:14:45,Bob,okay fr tho i gotta go now
2024-05-08 03:45:58,Alice,i know 😂
2024-05-08 04:09:05,Alice,ofc
2024-05-08 05:03:18,Bob,omg you won't believe what happened
2024-05-08 05:13:19,Alice,i'm so bored
2024-05-08 05:41:00,Bob,tell me
2024-05-08 05:46:42,Bob,nevermind lol
2024-05-08 06:02:01,Alice,hmm maybe
2024-05-08 09:48:10,Bob,how about that new one on netflix
2024-05-08 09:59:34,Alice,bye for real this time
2024-05-08 10:39:51,Bob,for sure
2024-05-08 11:05:00,Alice,how was your day?
2024-05-08 12:53:00,Alice,maybe
2024-05-08 14:27:00,Bob,rip
2024-05-08 15:29:13,Alice,okay fr tho i gotta go now
2024-05-08 18:04:51,Bob,it was so annoying
2024-05-08 19:34:47,Bob,what??
2024-05-08 19:52:15,Alice,definitely
2024-05-08 20:51:49,Bob,it was so annoying
2024-05-08 22:51:17,Alice,hey what's up
2024-05-09 06:07:11,Alice,calling you now
2024-05-09 06:32:02,Bob,this is gonna be fun
2024-05-09 06:32:17,Bob,i know 😂
2024-05-09 07:48:42,Alice,ok i'm back
2024-05-09 08:40:03,Bob,you're a real one
2024-05-09 10:55:59,Alice,bye for real this time
2024-05-09 11:14:16,Bob,nice
2024-05-09 11:16:37,Alice,same here
2024-05-09 11:33:06,Alice,agreed
2024-05-09 11:51:48,Bob,yes please
2024-05-09 11:52:43,Alice,that was fun
2024-05-09 12:11:52,Alice,lol
2024-05-09 15:01:13,Bob,give me a min
2024-05-09 15:07:52,Bob,kinda tired tbh
2024-05-09 15:23:21,Bob,how'd you sleep?
2024-05-09 15:25:29,Alice,oh btw
2024-05-09 15:28:43,Bob,i have class soon
2024-05-09 18:07:44,Alice,no cap
2024-05-09 18:51:49,Alice,pretty good
2024-05-09 18:58:46,Bob,literally
2024-05-09 20:11:05,Alice,huh
2024-05-09 22:19:32,Bob,okay heading out now
2024-05-09 23:01:45,Alice,💀
2024-05-10 00:21:29,Bob,bye for real this time
2024-05-10 00:47:13,Alice,i have class soon
2024-05-10 01:38:52,Bob,that was fun
2024-05-10 03:12:38,Alice,you're a real one
2024-05-10 03:40:29,Bob,ttyl
2024-05-10 05:03:18,Alice,you too
2024-05-10 05:15:49,Bob,you're a real one
2024-05-10 06:21:41,Alice,perfect
2024-05-10 06:50:26,Alice,sounds good
2024-05-10 08:04:52,Bob,oh btw
2024-05-10 08:58:42,Alice,true true
2024-05-10 09:04:13,Bob,hmm maybe
2024-05-10 09:41:02,Alice,okay actually one more thing
2024-05-10 10:53:55,Bob,which one?
2024-05-10 16:46:47,Bob,sounds good
2024-05-10 17:34:41,Bob,fair enough
2024-05-10 17:39:03,Alice,aww thanks
2024-05-10 20:38:31,Bob,how was your day?
2024-05-10 20:51:43,Bob,what??
2024-05-10 21:00:57,Bob,okay okay
2024-05-10 23:22:32,Alice,how about this weekend?
2024-05-11 00:58:37,Alice,i'm dead
2024-05-11 03:52:09,Bob,you too
2024-05-11 04:20:42,Bob,wait
2024-05-11 05:23:47,Alice,maybe
2024-05-11 08:40:37,Alice,rip
2024-05-11 09:53:23,Bob,we should hang out more
2024-05-11 11:01:26,Bob,how about that new one on netflix
2024-05-11 11:10:38,Alice,let me check
2024-05-11 18:20:56,Bob,ttyl
2024-05-11 20:14:29,Alice,rip
2024-05-11 21:45:59,Bob,so are you
2024-05-12 00:22:50,Bob,bet
2024-05-12 00:43:32,Alice,which one?
2024-05-12 02:01:04,Alice,can't wait
2024-05-12 02:40:50,Bob,it happens
2024-05-12 02:56:47,Alice,anything good?
2024-05-12 03:37:41,Alice,don't worry about it
2024-05-12 05:23:08,Alice,wanna grab lunch?
2024-05-12 05:33:25,Bob,same
2024-05-12 05:35:16,Bob,okay heading out now
2024-05-12 05:42:18,Bob,for sure
2024-05-12 08:11:28,Bob,we could go for a walk
2024-05-12 08:21:35,Alice,what??
2024-05-12 08:54:43,Alice,did you finish that assignment?
2024-05-12 09:24:46,Bob,lol
2024-05-12 10:58:46,Bob,okay okay
2024-05-12 12:15:02,Alice,lol bye
2024-05-12 12:30:12,Bob,freedom at last
2024-05-12 12:43:33,Alice,did you finish that assignment?
2024-05-12 12:55:00,Bob,kinda tired tbh
2024-05-12 13:43:36,Bob,what time works for you?
2024-05-12 15:16:48,Alice,i'm so bored
2024-05-12 18:32:19,Bob,how about this weekend?
2024-05-12 18:54:14,Bob,just watching tv
2024-05-12 19:48:06,Alice,"not much, you?"
2024-05-12 20:43:30,Alice,oh btw
2024-05-12 22:51:36,Bob,what's up
2024-05-13 01:59:07,Alice,that's crazy
2024-05-13 03:04:21,Bob,"pretty good, yours?"
2024-05-13 03:48:07,Alice,okay i gotta go
2024-05-13 05:26:32,Bob,don't worry about it
2024-05-13 05:37:16,Alice,okay!
2024-05-13 05:45:29,Alice,this is gonna be fun
2024-05-13 05:57:24,Bob,wait what
2024-05-13 06:42:45,Alice,you're a real one
2024-05-13 09:34:08,Bob,ofc
2024-05-13 09:38:19,Alice,did you finish that assignment?
2024-05-13 10:51:42,Alice,did you finish that assignment?
2024-05-13 11:11:13,Alice,lmaoo
2024-05-13 12:20:13,Bob,how'd you sleep?
2024-05-13 13:06:39,Bob,go back to sleep then
2024-05-13 15:10:10,Alice,same here
2024-05-13 16:28:32,Alice,okay heading out now
2024-05-13 16:59:26,Bob,okay heading out now
2024-05-13 17:12:31,Bob,i'm free saturday
2024-05-13 17:21:51,Alice,just background noise
2024-05-13 17:27:36,Bob,thanks bestie
2024-05-13 20:20:00,Alice,no cap
2024-05-13 20:23:44,Bob,like what
2024-05-13 22:28:17,Alice,lol
2024-05-14 00:25:59,Alice,good luck
2024-05-14 00:32:58,Alice,ofc
2024-05-14 01:49:44,Bob,kinda tired tbh
2024-05-14 02:19:38,Alice,rip
2024-05-14 03:01:53,Alice,np
2024-05-14 04:45:21,Alice,wanna do something?
2024-05-14 04:56:34,Alice,we should hang out more
2024-05-14 07:18:05,Bob,hey what's up
2024-05-14 07:23:05,Bob,what??
2024-05-14 07:53:17,Alice,i wish
2024-05-14 08:38:45,Bob,same honestly
2024-05-14 09:47:14,Alice,i'm dead
2024-05-14 10:03:39,Alice,ttyl
2024-05-14 10:10:44,Bob,thank you so much
2024-05-14 10:51:06,Alice,sorry for the late reply
2024-05-14 13:03:48,Alice,okay heading out now
2024-05-14 13:46:04,Bob,how about that new one on netflix
2024-05-14 15:10:13,Alice,what are you doing rn?
2024-05-14 15:37:24,Bob,for real
2024-05-14 16:48:11,Alice,yooo
2024-05-14 16:58:59,Bob,bye for real this time
2024-05-14 17:23:29,Alice,lol
2024-05-14 17:45:59,Alice,calling you now
2024-05-14 18:34:36,Alice,let me check
2024-05-14 18:48:50,Alice,that's crazy
2024-05-14 19:53:48,Bob,idk yet
2024-05-14 20:01:02,Bob,tell me
2024-05-14 20:16:43,Alice,that's crazy
2024-05-14 20:54:35,Alice,fair enough
2024-05-14 22:28:15,Bob,glad it's over
2024-05-14 22:54:10,Bob,how about that new one on netflix
2024-05-15 01:19:36,Bob,wanna do something?
2024-05-15 01:23:07,Alice,okayy
2024-05-15 02:10:43,Bob,wanna watch a movie tonight?
2024-05-15 02:46:03,Alice,okay fr tho i gotta go now
2024-05-15 03:05:10,Alice,no worries
2024-05-15 03:59:35,Bob,just watching tv
2024-05-15 04:15:47,Alice,what are you doing rn?
2024-05-15 05:28:29,Bob,bet
2024-05-15 05:37:35,Alice,wait what
2024-05-15 05:56:27,Bob,okayy
2024-05-15 06:14:12,Alice,"pretty good, yours?"
2024-05-15 08:17:13,Alice,be right back
2024-05-15 09:57:41,Bob,it was so annoying
2024-05-15 10:58:55,Bob,go back to sleep then
2024-05-15 11:56:37,Alice,cool cool
2024-05-15 12:41:31,Bob,how was your day?
2024-05-15 15:09:31,Bob,we could go for a walk
2024-05-15 16:20:27,Alice,way too long
2024-05-15 16:31:16,Alice,okay fr tho i gotta go now
2024-05-15 17:15:21,Bob,yooo
2024-05-15 17:45:23,Alice,not really
2024-05-15 18:03:46,Bob,sounds like a plan
2024-05-15 19:30:12,Alice,always
2024-05-15 20:04:22,Bob,let's plan something soon
2024-05-15 20:37:42,Bob,thanks bestie
2024-05-15 20:42:35,Alice,freedom at last
2024-05-15 21:05:10,Bob,it happens
2024-05-15 22:51:04,Alice,bet
2024-05-15 23:18:52,Bob,not really
2024-05-16 00:01:39,Alice,now we can chill
2024-05-16 01:37:22,Bob,took me forever
2024-05-16 01:58:46,Alice,definitely
2024-05-16 02:11:28,Alice,what are you doing rn?
2024-05-16 02:28:24,Alice,thanks for understanding
2024-05-16 04:04:03,Bob,this is gonna be fun
2024-05-16 04:09:48,Alice,for real
2024-05-16 05:10:09,Bob,anything good?
2024-05-16 05:43:25,Alice,miss you too
2024-05-16 06:27:31,Bob,like what
2024-05-16 09:47:31,Alice,same honestly
2024-05-16 10:44:34,Bob,which one?
2024-05-16 11:55:29,Alice,anything good?
2024-05-16 12:30:08,Bob,bruh
2024-05-16 12:34:09,Bob,don't worry about it
2024-05-16 14:15:09,Bob,give me a min
2024-05-16 14:38:50,Alice,me too
2024-05-16 15:30:48,Bob,just watching tv
2024-05-16 15:48:57,Alice,okay i gotta go
2024-05-16 16:43:27,Bob,you're good
2024-05-16 16:57:43,Alice,pretty good
2024-05-16 17:17:05,Alice,it's nice outside
2024-05-16 17:22:53,Bob,maybe
2024-05-16 17:23:32,Alice,always
2024-05-16 18:28:25,Bob,glad it's over
2024-05-16 18:33:00,Bob,can't wait
2024-05-17 00:42:57,Alice,byeee
2024-05-17 01:02:43,Bob,how about chipotle?
2024-05-17 01:20:29,Alice,took me forever
2024-05-17 02:04:36,Alice,we could go for a walk
2024-05-17 02:32:49,Bob,took me forever
2024-05-17 03:13:23,Alice,you're so dramatic
2024-05-17 03:28:42,Bob,it's been too long
2024-05-17 04:04:08,Alice,oh btw
2024-05-17 04:24:45,Alice,say less
2024-05-17 04:40:38,Bob,one sec
2024-05-17 04:58:13,Alice,good morning!
2024-05-17 05:05:25,Bob,way too long
2024-05-17 05:47:03,Alice,sorry
2024-05-17 06:37:40,Bob,just watching tv
2024-05-17 07:09:43,Alice,oh yeah i heard about that
2024-05-17 07:27:39,Bob,what??
2024-05-17 07:59:16,Bob,okay i gotta go
2024-05-17 08:05:10,Alice,oh btw
2024-05-17 08:30:12,Bob,sounds good
2024-05-17 11:24:12,Alice,idk yet
2024-05-17 11:27:49,Alice,all good
2024-05-17 12:53:55,Bob,nevermind lol
2024-05-17 13:12:54,Alice,kinda tired tbh
2024-05-17 15:21:50,Alice,took me forever
2024-05-17 15:53:04,Alice,for sure
2024-05-17 16:12:50,Bob,same here
2024-05-17 16:13:56,Alice,i'm overthinking again
2024-05-17 16:14:20,Alice,fr fr
2024-05-17 16:27:17,Bob,took me forever
2024-05-17 17:07:10,Bob,not really
2024-05-17 17:25:36,Alice,for real
2024-05-17 19:42:00,Bob,ofc
2024-05-17 20:05:36,Bob,we could go for a walk
2024-05-17 20:26:32,Bob,how was your day?
2024-05-17 20:44:41,Bob,let's plan something soon
2024-05-17 21:37:00,Bob,idk you pick
2024-05-17 22:05:43,Alice,nevermind lol
2024-05-17 22:21:08,Bob,it's been too long
2024-05-17 23:03:08,Alice,no cap
2024-05-17 23:49:57,Bob,thanks i'll need it
2024-05-17 23:56:07,Alice,"not much, you?"
2024-05-18 00:57:31,Bob,nice
2024-05-18 03:06:04,Alice,it happens
2024-05-18 03:08:05,Bob,no cap
2024-05-18 03:15:10,Alice,yooo
2024-05-18 05:07:48,Bob,it's nice outside
2024-05-18 09:19:16,Bob,byeee
2024-05-18 09:38:32,Alice,thanks!
2024-05-18 10:48:22,Bob,nice
2024-05-18 13:05:28,Alice,maybe 8?
2024-05-18 14:07:33,Bob,okay bye
2024-05-18 15:42:23,Alice,💀
2024-05-18 17:41:34,Alice,you got this
2024-05-18 18:29:34,Bob,sounds like a plan
2024-05-18 19:18:30,Bob,way too long
2024-05-18 20:44:35,Alice,pretty good
2024-05-18 21:44:44,Alice,you're a real one
2024-05-18 22:58:50,Alice,yes?
2024-05-18 23:02:06,Bob,omg you won't believe what happened
2024-05-18 23:49:53,Bob,tell me
2024-05-19 00:36:59,Alice,lmaoo
2024-05-19 05:16:58,Bob,yooo
2024-05-19 06:19:03,Alice,it's nice outside
2024-05-19 06:48:32,Alice,appreciate it
2024-05-19 07:04:22,Bob,for sure
2024-05-19 08:01:44,Alice,tell me
2024-05-19 08:13:30,Bob,"pretty good, yours?"
2024-05-19 09:38:13,Alice,perfect
2024-05-19 09:47:52,Alice,how'd you sleep?
2024-05-19 10:09:35,Bob,i'm overthinking again
2024-05-19 10:17:17,Alice,how was your day?
2024-05-19 10:39:06,Alice,perfect
2024-05-19 11:06:03,Bob,you too
2024-05-19 11:26:40,Alice,anytime
2024-05-19 11:28:57,Alice,same
2024-05-19 12:43:50,Bob,you got this
2024-05-19 14:42:27,Alice,yesss
2024-05-19 16:04:16,Bob,okay i gotta go
2024-05-19 18:50:46,Alice,miss you too
2024-05-19 18:57:42,Alice,how about this weekend?
2024-05-19 21:27:40,Bob,yeah finally
2024-05-20 00:00:03,Bob,give me a min
2024-05-20 02:29:45,Bob,yes?
2024-05-20 02:41:23,Alice,always
2024-05-20 02:52:49,Bob,how was your day?
2024-05-20 02:59:09,Alice,for sure
2024-05-20 03:53:14,Bob,nevermind lol
2024-05-20 05:25:22,Alice,miss you too
2024-05-20 07:14:08,Bob,what??
2024-05-20 10:33:26,Alice,BYE
2024-05-20 11:17:42,Bob,np
2024-05-20 11:29:44,Bob,rip
2024-05-20 13:03:16,Bob,miss you
2024-05-20 13:57:24,Alice,i have class soon
2024-05-20 14:04:45,Alice,what are you doing rn?
2024-05-20 14:42:12,Bob,nothing nvm
2024-05-20 17:18:01,Alice,freedom at last
2024-05-20 17:52:57,Bob,morning
2024-05-20 19:58:55,Alice,okay!
2024-05-20 21:35:32,Bob,huh
2024-05-20 22:36:30,Alice,this is gonna be fun
2024-05-20 23:55:35,Bob,thanks i'll need it
2024-05-21 01:00:21,Alice,morning
2024-05-21 01:04:23,Bob,anything good?
2024-05-21 01:40:16,Alice,what are you doing rn?
2024-05-21 04:15:23,Bob,i'm free saturday
2024-05-21 06:00:09,Alice,ok i'm back
2024-05-21 06:59:56,Bob,i know right
2024-05-21 07:06:07,Alice,all good
2024-05-21 07:38:12,Bob,i'm so tired tho
2024-05-21 08:40:32,Bob,okay bye
2024-05-21 08:41:45,Bob,or we could just call
2024-05-21 08:55:31,Alice,go back to sleep then
2024-05-21 09:25:42,Bob,way too long
2024-05-21 10:01:02,Alice,you're a real one
2024-05-21 10:46:08,Bob,idk yet
2024-05-21 10:56:19,Alice,lol bye
2024-05-21 12:14:02,Bob,be right back
2024-05-21 13:33:45,Alice,sorry for the late reply
2024-05-21 13:44:57,Bob,have a good day!
2024-05-21 14:28:56,Bob,give me a min
2024-05-21 15:24:17,Alice,BYE
2024-05-21 15:26:16,Bob,how was your day?
2024-05-21 16:29:58,Bob,let's do it
2024-05-21 16:33:58,Alice,what time works for you?
2024-05-21 16:36:26,Bob,okay bye
2024-05-21 17:23:28,Bob,no cap
2024-05-21 18:28:18,Bob,same
2024-05-21 20:20:55,Alice,miss you too
2024-05-21 22:25:26,Bob,freedom at last
2024-05-22 00:27:44,Bob,so are you
2024-05-22 01:25:18,Bob,you're good
2024-05-22 02:18:40,Alice,no cap
2024-05-22 02:21:34,Alice,just watching tv
2024-05-22 04:17:55,Bob,calling you now
2024-05-22 04:23:30,Alice,what are you doing rn?
2024-05-22 05:10:53,Bob,okay i gotta go
2024-05-22 05:14:26,Alice,hmm maybe
2024-05-22 05:23:28,Alice,definitely
2024-05-22 06:01:05,Bob,BYE
2024-05-22 07:20:49,Alice,no cap
2024-05-22 08:08:39,Alice,not really
2024-05-22 08:38:27,Bob,one sec
2024-05-22 09:30:46,Bob,what's up
2024-05-22 10:47:37,Alice,definitely
2024-05-22 10:49:23,Bob,yeah seriously
2024-05-22 11:08:02,Alice,it's been too long
2024-05-22 13:26:01,Alice,np
2024-05-22 13:51:04,Bob,it's nice outside
2024-05-22 14:27:15,Alice,this is gonna be fun
2024-05-22 15:11:32,Alice,same honestly
2024-05-22 15:17:41,Bob,me neither
2024-05-22 15:18:58,Bob,you're the best
2024-05-22 18:14:51,Alice,for real
2024-05-22 18:22:22,Bob,thanks for understanding
2024-05-22 19:32:29,Alice,me neither
2024-05-22 20:05:55,Bob,cool cool
2024-05-22 20:44:47,Bob,be right back
2024-05-22 21:35:11,Alice,what are you doing rn?
2024-05-22 22:09:53,Bob,pretty good
2024-05-22 22:38:56,Alice,okay okay
2024-05-22 22:59:56,Bob,sounds good
2024-05-22 23:04:13,Bob,miss you
2024-05-23 00:03:05,Alice,cool cool
2024-05-23 00:21:24,Bob,but you love me anyway
2024-05-23 01:51:30,Bob,nothing nvm
2024-05-23 02:13:58,Alice,yes?
2024-05-23 02:38:45,Bob,oh btw
2024-05-23 04:05:11,Bob,how was your day?
2024-05-23 04:54:32,Bob,good morning!
2024-05-23 05:16:36,Alice,okay actually one more thing
2024-05-23 05:27:49,Alice,miss you too
2024-05-23 05:29:26,Alice,wanna watch a movie tonight?
2024-05-23 05:58:48,Bob,sorry
2024-05-23 06:30:46,Alice,fr fr
2024-05-23 07:46:16,Alice,let me check
2024-05-23 07:52:49,Bob,nothing nvm
2024-05-23 08:02:19,Alice,we should hang out more
2024-05-23 08:34:36,Bob,don't worry about it
2024-05-23 08:54:16,Alice,bruh
2024-05-23 09:32:36,Alice,sorry
2024-05-23 10:49:46,Bob,we could go for a walk
2024-05-23 11:45:26,Alice,yeah seriously
2024-05-23 12:03:06,Bob,did you finish that assignment?
2024-05-23 12:07:59,Alice,now we can chill
